title,url,discounted_price,original_price
Anti-cut Level 5 Cut Resistant Gloves HPPE Safety Work Home Kitchen Garden,https://www.cigabuy.com/anti-cut-level-5-cut-resistant-gloves-hppe-safety-work-home-kitchen-garden-p-21028.html,$1.80,$5.18 
1/2 pcs QCY Q29 Pro Mini Wireless Bluetooth 4.1 Dual Earphones with Charging Box,https://www.cigabuy.com/12-pcs-qcy-q29-pro-mini-wireless-bluetooth-41-dual-earphones-with-charging-box-p-19722.html,$23.96,$29.91 
JBMMJ MJ100 Earphone Metal In-Ear 3.5mm Earbuds Aluminum Alloy Superb Sound,https://www.cigabuy.com/jbmmj-mj100-earphone-metal-in-ear-35mm-earbuds-aluminum-alloy-superb-sound-p-19770.html,$0.86,$7.61 
CURREN 8249 Big Dial Dual Move Calendar Leather Strap Quartz Watch,https://www.cigabuy.com/curren-8249-big-dial-dual-move-calendar-leather-strap-quartz-watch-p-19824.html,$3.69,$10.98 
Authentic Wotofo Profile M RTA - Blue,https://www.cigabuy.com/authentic-wotofo-profile-rta-blue-p-20469.html,$23.38,$38.36 
"2.36"" Skinny Patterned Necktie",https://www.cigabuy.com/236-skinny-patterned-necktie-p-14666.html,$1.19,$11.32 
L11 Bluetooth 5.0 TWS Earphones with Charging Case,https://www.cigabuy.com/l11-bluetooth-50-tws-earphones-with-charging-case-p-19809.html,$5.53,$6.72 
YWXLight Spot Light MR16 (GU5.3) 12V 9W 600-810LM 1-LED COB Bulbs,https://www.cigabuy.com/ywxlight-spot-light-mr16-gu53-12v-9w-600-810lm-1-led-cob-bulbs-p-20793.html,$0.86,$8.90 
1.2M 4-Port USB 2.0 Hub External Splitter Adapter with Switch Button,https://www.cigabuy.com/12m-4-port-usb-20-hub-external-splitter-adapter-with-switch-button-p-20794.html,$1.50,$6.72 
Zip Closure Travel Passport Wallet Document Holder with Zipper Strap,https://www.cigabuy.com/zip-closure-travel-passport-wallet-document-holder-with-zipper-strap-p-20825.html,$0.79,$5.60 
Solar Powered Led Candle Solar Light LED Lamp Night Light for Decoration,https://www.cigabuy.com/solar-powered-led-candle-solar-light-led-lamp-night-light-for-decoration-p-20886.html,$1.40,$5.72 
Indoor Plug-in Ultrasonic Pest Repeller with Night Light,https://www.cigabuy.com/indoor-plug-in-ultrasonic-pest-repeller-with-night-light-p-20936.html,$1.60,$12.00 
Foldable Waterproof Car Seat Tray for Children,https://www.cigabuy.com/foldable-waterproof-car-seat-tray-for-children-p-20985.html,$1.40,$16.49 
Interface Bluetooth 5.0 AUX Stereo Receiver FM Transmitter for car,https://www.cigabuy.com/interface-bluetooth-50-aux-stereo-receiver-fm-transmitter-for-car-p-21035.html,$4.04,$9.81 
Authentic Timesvape Dreamer V1.5 Mech Mod - SS Polish,https://www.cigabuy.com/authentic-timesvape-dreamer-v15-mech-mod-ss-polish-p-20485.html,$37.43,$39.93 
Authentic SMOK Rigel Mini 80W Kit - Black,https://www.cigabuy.com/authentic-smok-rigel-mini-80w-kit-black-p-20585.html,$37.52,$38.94 
Authentic Dovpo Odin 100 Box Mod - Silver,https://www.cigabuy.com/authentic-dovpo-odin-100-box-mod-silver-p-19701.html,$51.14,$81.29 
Authentic Geekvape TALO X 24mm BF RDA - Black,https://www.cigabuy.com/authentic-geekvape-talo-x-24mm-bf-rda-black-p-20204.html,$18.13,$25.88 
Authentic Thunderhead Creations THC Tauren MTL RTA 2ml - Silver Black,https://www.cigabuy.com/authentic-thunderhead-creations-thc-tauren-mtl-rta-2ml-silver-black-p-20500.html,$29.08,$43.22 
Authentic Geekvape Aegis Hero Pod Mod Kit - Red,https://www.cigabuy.com/authentic-geekvape-aegis-hero-pod-mod-kit-red-p-19993.html,$24.53,$41.18 
Authentic Augvape Foxy One Mod - Copper + Wood Pattern Leather,https://www.cigabuy.com/authentic-augvape-foxy-one-mod-copper-wood-pattern-leather-p-20272.html,$30.35,$36.22 
Authentic Uwell Whirl II Kit - Black,https://www.cigabuy.com/authentic-uwell-whirl-ii-kit-black-p-20278.html,$49.40,$70.84 
Authentic SMOK RPM160 Pod Kit Dual-18650 - Silver Carbon Fiber,https://www.cigabuy.com/authentic-smok-rpm160-pod-kit-dual-18650-silver-carbon-fiber-p-18980.html,$27.30,$33.88 
Authentic VOOPOO ARGUS X Pod Kit - Denim & Silver,https://www.cigabuy.com/authentic-voopoo-argus-x-pod-kit-denim-silver-p-20487.html,$27.45,$30.59 
Authentic VOOPOO V.SUIT Pod System Kit - White,https://www.cigabuy.com/authentic-voopoo-vsuit-pod-system-kit-white-p-19837.html,$22.12,$25.44 
Authentic Vaporesso FORZ TX80 VW Kit With FORZ Tank 25 - Imperial Red,https://www.cigabuy.com/authentic-vaporesso-forz-tx80-vw-kit-with-forz-tank-25-imperial-red-p-20089.html,$44.44,$75.87 
Authentic Vandyvape Kylin Mini V2 RTA 5ml - Frosted Grey,https://www.cigabuy.com/authentic-vandyvape-kylin-mini-v2-rta-5ml-frosted-grey-p-19967.html,$25.82,$42.26 
Authentic VOOPOO ARGUS X Pod Kit - Carbon Fiber & Black,https://www.cigabuy.com/authentic-voopoo-argus-x-pod-kit-carbon-fiber-black-p-20486.html,$27.45,$30.59 
Authentic Dovpo Top Gear DNA250C Box Mod - Carbon Blue,https://www.cigabuy.com/authentic-dovpo-top-gear-dna250c-box-mod-carbon-blue-p-20254.html,$133.99,$183.10 
Authentic Geekvape Aegis Solo 100W TC Box Mod - Red,https://www.cigabuy.com/authentic-geekvape-aegis-solo-100w-tc-box-mod-red-p-14359.html,$31.93,$47.18 
2 x Authentic Vaporesso LUXE PM40 Empty Pod Cartridge,https://www.cigabuy.com/2-x-authentic-vaporesso-luxe-pm40-empty-pod-cartridge-p-20182.html,$0.12,$4.35 
Authentic Hellvape Trishul V2 Mech Mod - Copper,https://www.cigabuy.com/authentic-hellvape-trishul-v2-mech-mod-copper-p-20223.html,$34.71,$35.14 
Authentic Geekvape Wenax C1 Kit - Black,https://www.cigabuy.com/authentic-geekvape-wenax-c1-kit-black-p-20493.html,$15.44,$23.15 
Authentic SMOK Nord 4 Pod Kit 2000mAh - Blue,https://www.cigabuy.com/authentic-smok-nord-4-pod-kit-2000mah-blue-p-20370.html,$26.35,$28.30 
Authentic Timesvape Dreamer V1.5 Mech Mod - SS Plated Black,https://www.cigabuy.com/authentic-timesvape-dreamer-v15-mech-mod-ss-plated-black-p-20483.html,$42.32,$44.98 
Authentic Vaporesso FORZ TX80 VW 80W Mod - Brick Black,https://www.cigabuy.com/authentic-vaporesso-forz-tx80-vw-80w-mod-brick-black-p-20082.html,$34.85,$60.69 
1 x Authentic Wotofo H17 Rebuildable Deck Coil - Gunmetal,https://www.cigabuy.com/1-x-authentic-wotofo-h17-rebuildable-deck-coil-gunmetal-p-19875.html,$7.35,$16.26 
Authentic Geekvape TALO X 24mm BF RDA - Gunmetal,https://www.cigabuy.com/authentic-geekvape-talo-x-24mm-bf-rda-gunmetal-p-20206.html,$17.73,$25.88 
Authentic Geekvape TALO X 24mm BF RDA - Blue,https://www.cigabuy.com/authentic-geekvape-talo-x-24mm-bf-rda-blue-p-20207.html,$17.81,$25.88 
Authentic Geekvape Mero AIO Kit - Silver,https://www.cigabuy.com/authentic-geekvape-mero-aio-kit-silver-p-20202.html,$17.84,$25.79 
Authentic Geekvape Zeus Nano Tank - Gunmetal,https://www.cigabuy.com/authentic-geekvape-zeus-nano-tank-gunmetal-p-20000.html,$16.25,$27.09 
Authentic Vaporesso FORZ TX80 VW Kit With FORZ Tank 25 - Gunmetal Grey,https://www.cigabuy.com/authentic-vaporesso-forz-tx80-vw-kit-with-forz-tank-25-gunmetal-grey-p-20088.html,$45.20,$75.87 
3 x Authentic Smoant S-1 0.4ohm Mesh Coil,https://www.cigabuy.com/3-x-authentic-smoant-s-1-04ohm-mesh-coil-p-20359.html,$0.12,$4.85 
3 x Authentic Smoant S-2 0.6ohm Mesh Coil,https://www.cigabuy.com/3-x-authentic-smoant-s-2-06ohm-mesh-coil-p-20360.html,$0.12,$4.85 
1 x Authentic OFRF NEXMINI Empty Pod Cartridge,https://www.cigabuy.com/1-x-authentic-ofrf-nexmini-empty-pod-cartridge-p-20304.html,$0.12,$4.02 
5 x Authentic Aspire Cleito 120 Pro 0.15Ω Mesh Coil,https://www.cigabuy.com/5-x-authentic-aspire-cleito-120-pro-015Ω-mesh-coil-p-13367.html,$19.17,$19.44 
Authentic Geekvape Mero AIO Kit - Black,https://www.cigabuy.com/authentic-geekvape-mero-aio-kit-black-p-20199.html,$15.17,$25.79 
Authentic Uwell Whirl II Kit - Silver,https://www.cigabuy.com/authentic-uwell-whirl-ii-kit-silver-p-20276.html,$40.49,$70.84 
Authentic Geekvape TALO X 24mm BF RDA - Silver,https://www.cigabuy.com/authentic-geekvape-talo-x-24mm-bf-rda-silver-p-20205.html,$17.08,$25.88 
Authentic Wotofo MANIK Pod Mod Kit - Nano Chrome,https://www.cigabuy.com/authentic-wotofo-manik-pod-mod-kit-nano-chrome-p-20137.html,$20.33,$41.38 
Authentic THC Tauren Max RDTA 4.5ml 25MM - Silver,https://www.cigabuy.com/authentic-thc-tauren-max-rdta-45ml-25mm-silver-p-18316.html,$25.01,$28.33 
Authentic Geekvape Zeus Nano Tank - Rainbow,https://www.cigabuy.com/authentic-geekvape-zeus-nano-tank-rainbow-p-20002.html,$15.22,$27.09 
Authentic Geekvape Aegis Hero Pod Mod Kit - Black,https://www.cigabuy.com/authentic-geekvape-aegis-hero-pod-mod-kit-black-p-19995.html,$24.64,$41.18 
Authentic Geekvape Aegis Max 100W TC Starter Kit - White Storm,https://www.cigabuy.com/authentic-geekvape-aegis-max-100w-tc-starter-kit-white-storm-p-18879.html,$50.80,$76.52 
Authentic VOOPOO Argus GT 160W TC Kit - Dark Blue,https://www.cigabuy.com/authentic-voopoo-argus-gt-160w-tc-kit-dark-blue-p-19278.html,$31.94,$41.66 
Authentic Vaporesso FORZ TX80 VW 80W Mod - Steel Blue,https://www.cigabuy.com/authentic-vaporesso-forz-tx80-vw-80w-mod-steel-blue-p-20086.html,$37.43,$60.69 
Authentic Geekvape Aegis Hero Pod Mod Kit - Silver,https://www.cigabuy.com/authentic-geekvape-aegis-hero-pod-mod-kit-silver-p-19991.html,$24.81,$41.18 
Authentic Vaporesso FORZ TX80 VW Kit With FORZ Tank 25 - Brick Black,https://www.cigabuy.com/authentic-vaporesso-forz-tx80-vw-kit-with-forz-tank-25-brick-black-p-20087.html,$47.15,$75.87 
Authentic Vaporesso FORZ TX80 VW 80W Mod - Leather Brown,https://www.cigabuy.com/authentic-vaporesso-forz-tx80-vw-80w-mod-leather-brown-p-20085.html,$37.43,$60.69 
Authentic Vaporesso FORZ TX80 VW Kit With FORZ Tank 25 - Steel Blue,https://www.cigabuy.com/authentic-vaporesso-forz-tx80-vw-kit-with-forz-tank-25-steel-blue-p-20091.html,$47.15,$75.87 
1 x Authentic Wotofo H17 Rebuildable Deck Coil - Black,https://www.cigabuy.com/1-x-authentic-wotofo-h17-rebuildable-deck-coil-black-p-19872.html,$7.35,$16.26 
Authentic Vaporesso FORZ TX80 VW Kit With FORZ Tank 25 - Leather Brown,https://www.cigabuy.com/authentic-vaporesso-forz-tx80-vw-kit-with-forz-tank-25-leather-brown-p-20090.html,$47.15,$75.87 
Authentic Geekvape Zeus Nano Tank - Blue,https://www.cigabuy.com/authentic-geekvape-zeus-nano-tank-blue-p-19998.html,$15.41,$27.09 
Authentic Steam Crave Aromamizer Plus V2 RDTA Basic Kit - Silver,https://www.cigabuy.com/authentic-steam-crave-aromamizer-plus-v2-rdta-basic-kit-silver-p-18327.html,$28.88,$54.72 
Authentic Cthulhu Hastur 88W TC Box Mod - Black,https://www.cigabuy.com/authentic-cthulhu-hastur-88w-tc-box-mod-black-p-19053.html,$54.30,$69.54 
Authentic VOOPOO Argus Air Pod Kit - Classic Black,https://www.cigabuy.com/authentic-voopoo-argus-air-pod-kit-classic-black-p-19269.html,$20.94,$22.98 
Authentic VOOPOO Argus Air Pod Kit - Desert Camouflage,https://www.cigabuy.com/authentic-voopoo-argus-air-pod-kit-desert-camouflage-p-19271.html,$22.50,$24.70 
5 x Authentic Freemax Fireluke 2 TX2 Mesh Coil Kanthal Double 0.2ohm,https://www.cigabuy.com/5-x-authentic-freemax-fireluke-2-tx2-mesh-coil-kanthal-double-02ohm-p-15832.html,$13.05,$15.28 
4 × Authentic Uwell Valyrian Pod Coil MTL 1.0ohm,https://www.cigabuy.com/4-×-authentic-uwell-valyrian-pod-coil-mtl-10ohm-p-19514.html,$7.19,$8.37 
Authentic Dovpo Odin 100 Box Mod - Black,https://www.cigabuy.com/authentic-dovpo-odin-100-box-mod-black-p-19700.html,$57.74,$80.46 
X96Q Android 10 TV Box Quad Core Allwinner H313 4K 1GB RAM 8GB ROM,https://www.cigabuy.com/x96q-android-10-tv-box-quad-core-allwinner-h313-4k-1gb-ram-8gb-rom-p-18998.html,$16.87,$32.74 
Kingston TF Card 8GB Class 4 SDHC Mobile phone,https://www.cigabuy.com/kingston-tf-card-8gb-class-4-sdhc-mobile-phone-p-19758.html,$1.12,$16.53 
X5 Bluetooth 5.0+3.0+2.4G Wireless Three Mode Mute Rechargeable Gaming Mouse,https://www.cigabuy.com/x5-bluetooth-503024g-wireless-three-mode-mute-rechargeable-gaming-mouse-p-19752.html,$6.21,$7.18 
Authentic Wotofo Vape Tool Kit for DIY Building,https://www.cigabuy.com/authentic-wotofo-vape-tool-kit-for-diy-building-p-14635.html,$19.51,$21.35 
3 x Authentic SMOK SCAR-P5 Empty Replacement RPM2 Pod,https://www.cigabuy.com/3-x-authentic-smok-scar-p5-empty-replacement-rpm2-pod-p-19364.html,$0.12,$5.41 
Authentic THC Tauren Hybrid Smart Mech Mod - Copper Black,https://www.cigabuy.com/authentic-thc-tauren-hybrid-smart-mech-mod-copper-black-p-18869.html,$45.35,$100.59 
5 x Authentic VOOPOO PnP-M2 Mesh Coil 0.6ohm,https://www.cigabuy.com/5-x-authentic-voopoo-pnp-m2-mesh-coil-06ohm-p-16291.html,$9.33,$11.21 
Authentic Nitecore i4 18650 Intellicharger New Version - EU PLUG,https://www.cigabuy.com/authentic-nitecore-i4-18650-intellicharger-new-version-eu-plug-p-10550.html,$15.17,$17.82 
Authentic Uwell Crown 3 Sub-Ohm Tank TPD Edition - Silver,https://www.cigabuy.com/authentic-uwell-crown-3-sub-ohm-tank-tpd-edition-silver-p-10232.html,$4.09,$32.82 
Authentic Demon Killer Fod 580mAh Pod Kit - Black,https://www.cigabuy.com/authentic-demon-killer-fod-580mah-pod-kit-black-p-18690.html,$14.62,$16.13 
5 x Authentic VOOPOO PnP-C1 Ceramic Coil 1.2ohm,https://www.cigabuy.com/5-x-authentic-voopoo-pnp-c1-ceramic-coil-12ohm-p-16293.html,$9.78,$12.18 
5M SEA WOLF Kanthal A1 Alien Claptin 5M Heating Wire,https://www.cigabuy.com/5m-sea-wolf-kanthal-a1-alien-claptin-5m-heating-wire-p-12773.html,$2.52,$3.95 
5 x Authentic VOOPOO PnP-R1 Mesh Coil 0.8ohm,https://www.cigabuy.com/5-x-authentic-voopoo-pnp-r1-mesh-coil-08ohm-p-16294.html,$9.13,$10.96 
Men Cycling Underwear Bicycle Mountain Shorts Riding Bike Sport Underwear,https://www.cigabuy.com/men-cycling-underwear-bicycle-mountain-shorts-riding-bike-sport-underwear-p-18937.html,$2.61,$3.07 
Toothbrush Sterilizer UV Toothbrush Holder UV Automatic Toothpaste Dispenser,https://www.cigabuy.com/toothbrush-sterilizer-uv-toothbrush-holder-uv-automatic-toothpaste-dispenser-p-19549.html,$5.87,$21.56 
Q67 TWS Wireless Earbuds 3D Stereo Mini Bluetooth Earphone 5.0 With Dual Mic,https://www.cigabuy.com/q67-tws-wireless-earbuds-3d-stereo-mini-bluetooth-earphone-50-with-dual-mic-p-18786.html,$13.58,$14.33 
Authentic Aspire Natilus 5pcs Replacement BVC Coil Head 1.6Ohm,https://www.cigabuy.com/authentic-aspire-natilus-5pcs-replacement-bvc-coil-head-16ohm-p-8052.html,$7.19,$7.46 
Authentic Smoant Ladon 225W TC Starter Kit - Black Red,https://www.cigabuy.com/authentic-smoant-ladon-225w-tc-starter-kit-black-red-p-18138.html,$44.75,$48.15 
Authentic Geekvape Zeus Sub-ohm Tank Atomizer 5ml - Blue,https://www.cigabuy.com/authentic-geekvape-zeus-sub-ohm-tank-atomizer-5ml-blue-p-15773.html,$20.28,$32.81 
Authentic Steam Crave Aromamizer Plus V2 RDTA Basic Kit - Black,https://www.cigabuy.com/authentic-steam-crave-aromamizer-plus-v2-rdta-basic-kit-black-p-18328.html,$31.93,$59.10 
Authentic Geekvape Aegis Solo 100W TC Box Mod - Gunmetal,https://www.cigabuy.com/authentic-geekvape-aegis-solo-100w-tc-box-mod-gunmetal-p-14358.html,$31.94,$47.18 
Authentic Cthulhu Tube Semi-Mech Mod - Silver,https://www.cigabuy.com/authentic-cthulhu-tube-semi-mech-mod-silver-p-14136.html,$24.81,$26.88 
3 x Authentic Smoant Battlestar Baby Mesh Coil 0.6ohm,https://www.cigabuy.com/3-x-authentic-smoant-battlestar-baby-mesh-coil-06ohm-p-16267.html,$4.40,$6.16 
10 x Vandy Vape Alien Coil 26ga(A1)*3+30ga(SS316L) 0.28ohm,https://www.cigabuy.com/10-x-vandy-vape-alien-coil-26gaa1330gass316l-028ohm-p-16401.html,$6.71,$8.66 
10 x Vandy Vape Ni80 Alpha Braid Coil 26ga*(40ga*2)*16 0.3ohm,https://www.cigabuy.com/10-x-vandy-vape-ni80-alpha-braid-coil-26ga40ga216-03ohm-p-16402.html,$6.65,$8.33 
5 x Authentic Freemax Fireluke 2 TX1 Mesh Coil Kanthal Double 0.15ohm,https://www.cigabuy.com/5-x-authentic-freemax-fireluke-2-tx1-mesh-coil-kanthal-double-015ohm-p-15860.html,$11.02,$13.08 
100 x E-XY SS316L 0.5Ω Stainless Steel Pre-built Coil Wire,https://www.cigabuy.com/100-x-e-xy-ss316l-05Ω-stainless-steel-pre-built-coil-wire-p-11638.html,$3.03,$4.94 
5M SEA WOLF Ni80 Tri-Core Claptin 5M Heating Wire,https://www.cigabuy.com/5m-sea-wolf-ni80-tri-core-claptin-5m-heating-wire-p-12770.html,$6.04,$7.74 
UV Protect Car Styling Front Window Sunshade Windshield Film Foldable,https://www.cigabuy.com/uv-protect-car-styling-front-window-sunshade-windshield-film-foldable-p-16997.html,$0.33,$10.26 
Oral-B Replacement Brush Head Protection Cover for Electric Toothbrush,https://www.cigabuy.com/oral-b-replacement-brush-head-protection-cover-for-electric-toothbrush-p-17003.html,$0.33,$0.44 
10pcs T10 5W Blue/White/Matting Home Office Halogen Capsule Light Bulb Lamp,https://www.cigabuy.com/10pcs-t10-5w-bluewhitematting-home-office-halogen-capsule-light-bulb-lamp-p-17511.html,$0.35,$1.72 
2 in 1 Car Ice Water Scraper Snow Removal Hand Automotive Tool Snow Brush,https://www.cigabuy.com/2-in-1-car-ice-water-scraper-snow-removal-hand-automotive-tool-snow-brush-p-17534.html,$0.35,$2.05 
YWXLight Solar LED Lamp Bear Claw Lamp Garden Lights Outdoor Landscape Lighting,https://www.cigabuy.com/ywxlight-solar-led-lamp-bear-claw-lamp-garden-lights-outdoor-landscape-lighting-p-17591.html,$3.43,$6.16 
Non-Stick Grill BBQ Standing Rib Rack Stainless Steel Roasting Rack,https://www.cigabuy.com/non-stick-grill-bbq-standing-rib-rack-stainless-steel-roasting-rack-p-17542.html,$0.40,$2.59 
E27 12V 7W Natural White Intelligent Emergency LED Light Bulbs,https://www.cigabuy.com/e27-12v-7w-natural-white-intelligent-emergency-led-light-bulbs-p-17582.html,$1.06,$2.80 
1/2/4 pcs EU Plug Digital Display Energy Saving Timer Programmable Timer Socket,https://www.cigabuy.com/124-pcs-eu-plug-digital-display-energy-saving-timer-programmable-timer-socket-p-17563.html,$2.94,$5.08 
10m DIY Automatic Drip & Micro Sprinkler Kit Plant Garden Irrigation System,https://www.cigabuy.com/10m-diy-automatic-drip-micro-sprinkler-kit-plant-garden-irrigation-system-p-17566.html,$0.89,$3.56 
JM-PJ1010 10 in 1 Multifunctional Pliers Outdoor Folding Plier With Knife,https://www.cigabuy.com/jm-pj1010-10-in-1-multifunctional-pliers-outdoor-folding-plier-with-knife-p-14549.html,$5.75,$17.99 
Authentic Ehpro Armor Prime 20700 Mech Mod - Black,https://www.cigabuy.com/authentic-ehpro-armor-prime-20700-mech-mod-black-p-12673.html,$18.29,$19.77 
Authentic Joyetech Riftcore Duo RTA 3.5ML - Gold,https://www.cigabuy.com/authentic-joyetech-riftcore-duo-rta-35ml-gold-p-12625.html,$5.05,$18.65 
10 x VandyVape Clapton Helix Coil 0.3Ω 28ga(A1) *38ga(Ni80)*2+26ga(A1)*2,https://www.cigabuy.com/10-x-vandyvape-clapton-helix-coil-03Ω-28gaa1-38gani80226gaa12-p-16403.html,$6.08,$8.33 
10 x SEA WOLF SS316L Alien Premade Coil Wire 0.25ohm,https://www.cigabuy.com/10-x-sea-wolf-ss316l-alien-premade-coil-wire-025ohm-p-14599.html,$1.59,$3.13 
Authentic SMOK TFV16 9ML Sub-Ohm Tank Atomizer - Black Plating,https://www.cigabuy.com/authentic-smok-tfv16-9ml-sub-ohm-tank-atomizer-black-plating-p-15362.html,$20.76,$25.01 
Authentic SMOK TFV16 9ML Sub-Ohm Tank Atomizer - Silver,https://www.cigabuy.com/authentic-smok-tfv16-9ml-sub-ohm-tank-atomizer-silver-p-15363.html,$19.96,$26.18 
X96 Mini Android 7.1 TV BOX 2GB 16GB Amlogic S905W Quad Core WiFi,https://www.cigabuy.com/x96-mini-android-71-tv-box-2gb-16gb-amlogic-s905w-quad-core-wifi-p-14830.html,$24.10,$39.93 
0-150mm 6 Inch Plastic LCD Digital Electronic Carbon Fiber Vernier Caliper,https://www.cigabuy.com/0-150mm-6-inch-plastic-lcd-digital-electronic-carbon-fiber-vernier-caliper-p-14954.html,$3.01,$9.72 
10 x Authentic Coilology Ni80 Framed Staple Coil Wire,https://www.cigabuy.com/10-x-authentic-coilology-ni80-framed-staple-coil-wire-p-14426.html,$2.87,$3.94 
3 x Authentic SMOK V12 Prince Strip 0.15Ω Coils,https://www.cigabuy.com/3-x-authentic-smok-v12-prince-strip-015Ω-coils-p-13181.html,$8.77,$11.22 
Silicone Stretch Lids Food Saver Covers Set – 6pcs,https://www.cigabuy.com/silicone-stretch-lids-food-saver-covers-set-–-6pcs-p-15321.html,$0.96,$1.40 
Authentic Orchid IQS 950mAh Pod System Kit - Slobby,https://www.cigabuy.com/authentic-orchid-iqs-950mah-pod-system-kit-slobby-p-14799.html,$12.18,$41.65 
Bluetooth Smart Watch with Weather Report Smart Bracelet Sleep Monitor ,https://www.cigabuy.com/bluetooth-smart-watch-with-weather-report-smart-bracelet-sleep-monitor-p-14845.html,$5.84,$19.73 
100 Feet 30M Kanthal A1 Resistance Wire 22GA 0.6mm,https://www.cigabuy.com/100-feet-30m-kanthal-a1-resistance-wire-22ga-06mm-p-13656.html,$2.75,$4.16 
5M SEA WOLF Ni80 Clapton Heating Wire 24GA+30GA,https://www.cigabuy.com/5m-sea-wolf-ni80-clapton-heating-wire-24ga30ga-p-14122.html,$4.61,$5.82 
Authentic THC Tauren Solo RDA 24mm - Brass-Black,https://www.cigabuy.com/authentic-thc-tauren-solo-rda-24mm-brass-black-p-14333.html,$18.70,$35.23 
Natural Latex Loop Pull Up Physio Resistance Bands Tension Elastic,https://www.cigabuy.com/natural-latex-loop-pull-up-physio-resistance-bands-tension-elastic-p-15401.html,$1.28,$7.36 
10pcs Compressed Coin Tissue Towel,https://www.cigabuy.com/10pcs-compressed-coin-tissue-towel-p-15317.html,$0.12,$6.15 
Wood Grain Resin 510 Drip Tip - Black,https://www.cigabuy.com/wood-grain-resin-510-drip-tip-black-p-13285.html,$1.20,$1.60 
Unisex Hot Sport Waist Trainer Neoprene Belt Tummy Slimming Shaper Power Belt,https://www.cigabuy.com/unisex-hot-sport-waist-trainer-neoprene-belt-tummy-slimming-shaper-power-belt-p-15309.html,$0.12,$7.36 
Shield 1080P Car DVR Night Vision Dashboard Video Recorder with G-sensor,https://www.cigabuy.com/shield-1080p-car-dvr-night-vision-dashboard-video-recorder-with-g-sensor-p-15303.html,$4.15,$20.29 
Egg Shape Stainless Steel 60-Minute Kitchen Timer Mechanical Drive Cooking Timer,https://www.cigabuy.com/egg-shape-stainless-steel-60-minute-kitchen-timer-mechanical-drive-cooking-timer-p-15308.html,$1.68,$7.36 
5FT Reflective Leash Nylon Rope Dog Lead,https://www.cigabuy.com/5ft-reflective-leash-nylon-rope-dog-lead-p-15286.html,$1.08,$20.60 
5-in-1 Multi-Functional Mini Handheld Car Air Pump,https://www.cigabuy.com/5-in-1-multi-functional-mini-handheld-car-air-pump-p-14854.html,$4.42,$29.54 
Authentic Tesla Punk 86W Box Mod 18650 Mod - Antique Copper,https://www.cigabuy.com/authentic-tesla-punk-86w-box-mod-18650-mod-antique-copper-p-13977.html,$37.02,$39.39 
Sporting Backpack 2L Water Bladder Bag Hydration Packs Hiking Camping,https://www.cigabuy.com/sporting-backpack-2l-water-bladder-bag-hydration-packs-hiking-camping-p-14991.html,$5.41,$20.20 
100 Feet 30M Kanthal A1 Resistance Wire 28GA 0.32mm,https://www.cigabuy.com/100-feet-30m-kanthal-a1-resistance-wire-28ga-032mm-p-13657.html,$2.40,$3.93 
Authentic THC Tauren Solo RDA 24mm - Gunmetal,https://www.cigabuy.com/authentic-thc-tauren-solo-rda-24mm-gunmetal-p-14334.html,$17.57,$35.23 
5 x Authentic Voopoo Uforce N1 Single Meshed 0.13ohm Coil Head,https://www.cigabuy.com/5-x-authentic-voopoo-uforce-n1-single-meshed-013ohm-coil-head-p-13852.html,$9.53,$11.45 
11 in 1 Mini Pocket Bicycle Repair Tool Kits w Chain Breaker/ Hex Keys/ Torx T25,https://www.cigabuy.com/11-in-1-mini-pocket-bicycle-repair-tool-kits-w-chain-breaker-hex-keys-torx-t25-p-12361.html,$1.79,$9.92 
HD Full Touch Waterproof IP67 Color Screen With Heart Rate Monitoring Smart Brac,https://www.cigabuy.com/hd-full-touch-waterproof-ip67-color-screen-with-heart-rate-monitoring-smart-brac-p-14673.html,$13.90,$51.71 
Transparent Outdoor Climbing Travel Rainwear Camping Waterproof Riding Clothes,https://www.cigabuy.com/transparent-outdoor-climbing-travel-rainwear-camping-waterproof-riding-clothes-p-13812.html,$0.12,$1.60 
5 x Authentic Aspire Nautilus AIO BVC Coil 1.8Ω,https://www.cigabuy.com/5-x-authentic-aspire-nautilus-aio-bvc-coil-18Ω-p-13104.html,$8.94,$9.24 
3 x Authentic Freemax Kanthal Single Mesh 0.15Ω Coil 40-70W,https://www.cigabuy.com/3-x-authentic-freemax-kanthal-single-mesh-015Ω-coil-40-70w-p-12791.html,$7.03,$8.40 
Authentic TangsFire V6-2 Intelligent Dual-Slot Battery Charger,https://www.cigabuy.com/authentic-tangsfire-v6-2-intelligent-dual-slot-battery-charger-p-10351.html,$4.26,$5.90 
5 x Authentic Aspire Cleito Pro 0.5Ω Coil Head,https://www.cigabuy.com/5-x-authentic-aspire-cleito-pro-05Ω-coil-head-p-12955.html,$14.33,$15.56 
Projector Light 4.9ft Green & Blue Aluminum Laser Show,https://www.cigabuy.com/projector-light-49ft-green-blue-aluminum-laser-show-p-11522.html,$2.42,$39.93 
Posture Corrector Brace for Upper Back Thoracic Spine to Fix Hunched Shoulders,https://www.cigabuy.com/posture-corrector-brace-for-upper-back-thoracic-spine-to-fix-hunched-shoulders-p-12046.html,$0.12,$6.70 
